post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
114,175,2025-12-02 00:00:00,experiential,carousel,39210,10.5766871,1,10.92,60,133,12,2,147,2.45,4.333333333,0.446873741,10553,20536,1.946,6.69,0.197,0.231378734,0,135,8,1,3,0,0,0.000284,0,0.011763486,135,3
115,734,2025-01-08 00:00:00,experiential,video,5418,8.597482023,0,8.63,60,49,9,0,58,0.966666667,10,-0.408420584,2227,3593,1.613,6.57,0,-1.148685972,0,49,2,0,0,1,0,0,0.000449,-0.390664234,49,1
116,745,2025-06-19 00:00:00,informational,video,49894,10.81765603,0,4.2,60,50,18,0,68,1.133333333,19,-0.007079182,14501,29067,2.004,6.81,0.101,0.526948632,0,50,10,0,1,1,0,0.000069,0.000069,0.019197873,50,2
117,674,2024-10-27 00:00:00,informational,carousel,20508,9.928570333,0,9.29,60,31,13,4,48,0.8,2.8,-0.195818426,7668,9533,1.243,6.01,0.145,-0.46466933,0,31,4,1,0,1,0,0,0.00013,-0.390664234,31,1
118,421,2024-09-16 00:00:00,informational,image,233456,12.3607489,0,7.39,60,154,21,2,177,2.95,7.333333333,0.999880162,72229,167336,2.317,4.73,0.299,1.411297827,1,575,5,2,6,0,4,0.000083,0,0.829804734,575,10
119,134,2024-10-24 00:00:00,promotional,carousel,47743,10.77358774,1,5.21,60,147,16,5,168,2.8,2.833333333,0.858615667,23914,47439,1.984,6.93,0.161,0.938098543,0,147,1,0,2,0,0,0.000084,0,-0.158344658,147,2
120,391,2024-10-25 00:00:00,informational,video,12108,9.40162167,0,10.54,60,27,8,4,39,0.65,1.8,-0.444905958,13718,20655,1.506,6.37,0.099,0.196626992,0,27,1,1,0,0,0,0,0,-0.807960728,27,0
121,736,2025-02-01 00:00:00,promotional,video,47696,10.77260282,0,1.34,60,29,22,6,57,0.95,3.285714286,0.26982175,15928,27945,1.754,6.35,0.136,0.413084547,0,69,4,2,1,3,5,0.000063,0.000188,0.978815652,69,9
122,501,2025-01-31 00:00:00,experiential,carousel,75070,11.22617629,0,7.82,60,112,9,9,130,2.166666667,1,0.461042597,8834,17473,1.978,5.13,0.26,-0.252738289,0,417,2,1,7,1,1,0.000792,0.000113,1.048720598,417,9
123,665,2024-12-28 00:00:00,experiential,image,14576,9.587131619,0,9.26,60,20,18,4,42,0.7,3.8,-0.060479658,5769,6717,1.164,7.02,0.148,-0.519186502,0,20,5,0,0,0,1,0,0,-0.598162216,20,1
124,33,2024-04-08 00:00:00,informational,image,29334,10.28650253,0,9.43,60,81,8,1,90,1.5,4.5,-0.165983195,9568,29067,3.038,7.45,0.041,0.627868017,0,81,1,0,1,0,1,0.000105,0,-0.188300109,81,2
125,55,2024-12-28 00:00:00,informational,video,83366,11.33099583,1,7.82,60,51,13,0,64,1.066666667,14,-0.218250459,14743,32402,2.198,5.38,0.239,0.288711919,0,154,3,2,5,2,2,0.000339,0.000136,1.245439517,154,9
126,519,2024-05-03 00:00:00,promotional,image,32838,10.39934166,0,8.3,60,33,16,1,50,0.833333333,8.5,-0.179971997,7957,13097,1.646,6.39,0.093,-0.168968792,0,81,4,2,3,2,0,0.000377,0.000251,0.67316278,81,5
127,756,2024-04-02 00:00:00,informational,video,413487,12.93238135,1,5.67,60,25,8,14,47,0.783333333,0.6,-0.024829827,53757,109041,2.028,4.98,0.223,1.149952561,1,12335,2,6,18,9,1,0.000335,0.000167,2.52913125,12335,28
128,638,2025-11-11 00:00:00,informational,image,31994,10.37330366,0,2.82,60,192,2,0,194,3.233333333,3,0.369727966,14128,29036,2.055,5.04,0.167,0.121303241,0,192,5,1,0,0,1,0,0,-0.598162216,192,1
129,12,2025-03-17 00:00:00,informational,carousel,18662,9.83424465,0,3.08,60,113,11,7,131,2.183333333,1.5,0.469079132,17149,39861,2.324,7.22,0.19,0.845445638,0,113,0,1,1,0,0,0.000058,0,-0.398098621,113,1
130,528,2025-04-26 00:00:00,informational,image,31197,10.34807722,0,1.89,60,41,15,3,59,0.983333333,4,-0.076008368,7010,11993,1.711,6.07,0.154,-0.311966276,0,64,2,3,1,0,4,0.000143,0,0.089038438,64,5
131,720,2024-10-20 00:00:00,informational,video,28087,10.24306211,0,5.19,60,54,7,3,64,1.066666667,2,-0.32743335,4727,7714,1.632,7.04,0.146,-0.45317099,0,181,1,2,1,1,1,0.000212,0.000212,0.228996385,181,3
132,555,2025-10-25 00:00:00,experiential,carousel,41673,10.63760872,0,11.04,60,69,5,0,74,1.233333333,6,-0.431759187,9448,10994,1.164,5.27,0.034,-0.516283409,0,69,0,0,4,1,1,0.000423,0.000106,0.770804619,69,6
133,373,2025-04-10 00:00:00,experiential,carousel,126899,11.75114677,1,11.73,60,280,4,12,296,4.933333333,0.384615385,1.646847021,79767,121380,1.522,6.04,0.277,1.519852901,1,453,7,2,1,1,6,0.000013,0.000013,0.608176758,453,8
134,484,2025-07-15 00:00:00,experiential,video,36442,10.50347723,0,10.55,60,94,0,3,97,1.616666667,0.25,-0.330359651,4232,4775,1.128,6.48,0.104,-0.892155215,0,94,8,2,3,1,0,0.000709,0.000236,0.429059979,94,4
135,647,2024-09-26 00:00:00,informational,video,2004,7.602900462,0,6.63,60,53,1,0,54,0.9,2,-0.728094825,7237,12738,1.76,5.34,0.05,-0.43829579,0,53,3,0,0,0,0,0,0,-0.807960728,53,0
136,228,2025-12-01 00:00:00,promotional,image,10120,9.222268943,0,8.19,60,109,15,7,131,2.183333333,2,0.613749751,6532,14855,2.274,6.38,0.219,-0.100320789,0,109,8,1,0,0,1,0,0,-0.598162216,109,1
137,623,2025-08-21 00:00:00,promotional,image,195248,12.18202582,1,3.61,60,53,18,9,80,1.333333333,1.9,0.40738894,20133,35974,1.787,6.68,0.19,0.679359849,0,753,4,3,2,0,0,0.000099,0,-0.158344658,753,2
138,307,2025-09-15 00:00:00,informational,image,106688,11.57766397,0,8.77,60,44,14,8,66,1.1,1.666666667,0.120611796,19145,29519,1.542,6.1,0.114,0.416673663,0,172,2,1,1,1,1,0.000052,0.000052,0.228996385,172,3
139,457,2024-05-05 00:00:00,experiential,video,26715,10.19298048,0,2.11,60,147,21,3,171,2.85,5.5,0.990321669,8517,20462,2.402,6.63,0.221,0.200949657,0,147,12,0,1,1,0,0.000117,0.000117,0.019197873,147,2
140,160,2024-07-16 00:00:00,informational,image,57329,10.95656188,1,6.21,60,56,14,17,87,1.45,0.833333333,0.603329177,4064,7317,1.8,5.8,0.332,-0.767908467,0,56,4,1,0,2,0,0,0.000492,-0.146561434,56,2
141,331,2024-07-27 00:00:00,promotional,video,29371,10.28776307,0,5.68,60,26,0,1,27,0.45,0.5,-0.933069244,5847,12181,2.083,4.76,0.073,-0.639042939,0,26,2,0,1,0,0,0.000171,0,-0.398098621,26,1
142,776,2024-07-16 00:00:00,experiential,image,6184,8.72972059,0,4.15,60,50,12,6,68,1.133333333,1.857142857,-0.008439036,10401,22528,2.166,4.96,0.073,-0.103592838,0,50,6,2,0,0,0,0,0,-0.807960728,50,0
143,225,2025-09-16 00:00:00,promotional,video,18547,9.82806333,0,2.41,60,117,7,3,127,2.116666667,2,0.150311461,9709,11647,1.2,6.57,0.242,-0.180446997,0,117,6,0,4,1,0,0.000412,0.000103,0.561006107,117,5
144,729,2024-01-24 00:00:00,informational,video,17331,9.760252084,0,6.51,60,173,22,0,195,3.25,23,1.10066431,12521,25714,2.054,6.21,0.204,0.303222429,0,173,13,3,1,1,0,0.00008,0.00008,0.019197873,173,2
145,504,2024-02-25 00:00:00,experiential,carousel,52207,10.86297186,0,1.18,60,193,10,2,205,3.416666667,3.666666667,0.814366988,19031,55369,2.909,6.25,0.279,0.897109553,0,193,4,1,5,0,0,0.000263,0,0.251517449,193,5
146,456,2024-07-18 00:00:00,informational,image,13455,9.507106063,1,1.02,60,6,10,2,18,0.3,3.666666667,-0.603700943,6531,10720,1.641,7.6,0.072,-0.088975351,0,6,2,2,1,0,1,0.000153,0,-0.188300109,6,2
147,45,2024-05-25 00:00:00,experiential,image,6778,8.821437352,0,6.32,60,35,5,11,51,0.85,0.5,-0.210822824,6158,11339,1.841,7.19,0.144,-0.133187522,0,35,5,2,0,2,0,0,0.000325,-0.146561434,35,2
148,214,2024-06-18 00:00:00,experiential,image,57033,10.95138533,0,6.95,60,17,10,9,36,0.6,1.1,-0.21561534,14665,24248,1.653,6.89,0.24,0.418656283,0,124,6,0,7,5,0,0.000477,0.000341,1.50032138,124,12
149,59,2025-08-05 00:00:00,informational,image,41409,10.63125353,0,0.61,60,30,13,7,50,0.833333333,1.75,-0.072828887,8233,9088,1.104,5.62,0.108,-0.572308484,0,30,8,0,0,0,2,0,0,-0.475437954,30,2
150,644,2025-02-15 00:00:00,experiential,video,6613,8.796792688,0,11.59,60,58,24,10,92,1.533333333,2.272727273,0.751334892,5594,11452,2.047,5,0.26,-0.622316972,0,58,5,1,0,0,0,0,0,-0.807960728,58,0
151,616,2024-01-05 00:00:00,experiential,image,33834,10.42922149,0,10.09,60,67,17,11,95,1.583333333,1.5,0.556852075,7765,8376,1.079,6.12,0.21,-0.518369694,0,67,3,2,1,0,0,0.000129,0,-0.398098621,67,1
152,195,2024-11-09 00:00:00,promotional,image,35354,10.47316682,0,11.27,60,3,12,0,15,0.25,13,-0.625997411,5894,6915,1.173,7.22,0.177,-0.458906335,0,86,9,2,2,1,1,0.000339,0.00017,0.468750347,86,4
153,489,2024-10-24 00:00:00,informational,carousel,160675,11.98713897,0,3.66,60,48,6,8,62,1.033333333,0.777777778,-0.199062446,10658,16829,1.579,6.63,0.144,0.08357523,0,247,2,0,17,1,8,0.001595,0.000094,1.98347556,247,26
154,157,2024-03-24 00:00:00,promotional,video,192101,12.16577655,1,2.04,60,302,22,4,328,5.466666667,4.6,2.253000738,171917,401167,2.333,5.75,0.274,2.356926994,1,1893,2,0,6,0,0,0.000035,0,0.342667675,1893,6
155,610,2025-05-08 00:00:00,promotional,image,132726,11.79604213,1,4.41,60,25,1,0,26,0.433333333,2,-0.940425852,4136,6390,1.545,6.71,0.119,-0.660899246,0,330,0,1,4,1,4,0.000967,0.000242,1.048143166,330,9
156,226,2025-05-27 00:00:00,promotional,image,88340,11.38894829,1,11.38,60,165,7,4,176,2.933333333,1.6,0.557831771,62908,123855,1.969,4.93,0.171,1.239841633,1,297,0,1,7,3,1,0.000111,0.000048,1.466017091,297,11
157,412,2025-06-10 00:00:00,promotional,image,9656,9.175334763,0,3.25,60,24,10,5,39,0.65,1.833333333,-0.336629636,5236,7104,1.357,6.9,0.126,-0.522064774,0,24,2,0,0,0,0,0,0,-0.807960728,24,0
158,205,2025-06-15 00:00:00,promotional,video,7498,8.922391597,0,5.84,60,48,3,1,52,0.866666667,2,-0.634985005,4764,6487,1.362,6.26,0.089,-0.726602867,0,48,2,6,0,1,0,0,0.00021,-0.390664234,48,1
159,79,2024-01-01 00:00:00,experiential,video,32590,10.39176077,0,11.52,60,187,12,2,201,3.35,4.333333333,0.856369294,23033,56305,2.445,5.6,0.167,0.770913487,0,187,0,3,0,0,0,0,0,-0.807960728,187,0
160,124,2025-11-27 00:00:00,informational,video,7318,8.898092346,0,3.04,60,29,6,5,40,0.666666667,1.166666667,-0.473717004,4264,8069,1.892,6.63,0.076,-0.51496473,0,29,5,2,0,0,1,0,0,-0.598162216,29,1
161,471,2025-08-17 00:00:00,experiential,image,22583,10.02495269,0,1.74,60,189,30,10,229,3.816666667,2.818181818,2.007246203,22579,38441,1.703,6.65,0.303,0.730588014,0,189,6,0,0,0,0,0,0,-0.807960728,189,0
162,218,2025-10-21 00:00:00,experiential,video,23463,10.06317999,0,8.81,60,22,18,2,42,0.7,6.333333333,-0.132361683,13341,21371,1.602,5.97,0.207,0.128480527,0,22,4,3,0,3,0,0,0.000225,0.026632259,22,3
163,516,2024-01-12 00:00:00,promotional,image,63284,11.05538781,1,4.58,60,129,34,5,168,2.8,5.833333333,1.509633451,22245,28080,1.262,6.16,0.274,0.417877343,0,164,4,3,0,0,0,0,0,-0.807960728,164,0
164,602,2025-11-12 00:00:00,experiential,video,11823,9.377802066,0,10.72,60,92,26,7,125,2.083333333,3.375,0.966094447,10058,12085,1.202,6.12,0.259,-0.247639636,0,92,9,1,1,0,0,0.000099,0,-0.398098621,92,1
165,104,2025-08-14 00:00:00,informational,carousel,13329,9.497697392,0,6.96,60,159,7,12,178,2.966666667,0.615384615,0.860526371,6598,10681,1.619,6.7,0.173,-0.263405159,0,159,8,2,0,0,1,0,0,-0.598162216,159,1
166,393,2025-09-03 00:00:00,experiential,image,7941,8.979794491,0,8.59,60,67,7,0,74,1.233333333,8,-0.359423877,10688,20398,1.908,5.54,0.199,-0.026230984,0,67,2,0,0,0,0,0,0,-0.807960728,67,0
167,631,2024-03-09 00:00:00,promotional,image,5473,8.607582191,0,6.12,60,31,4,3,38,0.633333333,1.25,-0.63310084,2842,4910,1.728,6.98,0.062,-0.827189692,0,31,8,1,1,0,0,0.000352,0,-0.398098621,31,1
168,645,2025-06-23 00:00:00,informational,carousel,23255,10.05427544,0,10.96,60,19,10,4,33,0.55,2.2,-0.418070154,5531,9120,1.649,6.72,0.035,-0.385997194,0,30,9,0,1,0,1,0.000181,0,-0.188300109,30,2
169,608,2025-12-01 00:00:00,informational,image,8564,9.05532265,0,4.98,60,27,5,1,33,0.55,3,-0.706731464,6149,6149,1,5.55,0.028,-0.878935538,0,27,5,0,1,0,0,0.000163,0,-0.398098621,27,1
170,434,2025-05-10 00:00:00,experiential,image,60934,11.01754659,0,7.42,60,19,8,3,30,0.5,2.25,-0.549096229,5707,10736,1.881,6.04,0.05,-0.415403918,0,161,3,1,0,1,5,0,0.000175,0.151657052,161,6
171,331,2025-02-20 00:00:00,informational,video,29371,10.28776307,0,5.68,60,104,2,0,106,1.766666667,3,-0.29759812,4676,8937,1.911,6.49,0.175,-0.464321119,0,104,3,1,0,0,0,0,0,-0.807960728,104,0
172,143,2025-11-21 00:00:00,informational,video,5958,8.692490133,0,0.78,60,49,2,1,52,0.866666667,1.5,-0.67115266,6171,6714,1.088,7.28,0.094,-0.457779366,0,49,3,1,1,0,0,0.000162,0,-0.398098621,49,1
173,800,2024-11-19 00:00:00,informational,carousel,30631,10.32976785,0,8.4,60,56,1,8,65,1.083333333,0.222222222,-0.357150966,8327,14969,1.798,5.93,0.162,-0.173585182,0,123,2,4,0,2,3,0,0.00024,0.27303559,123,5
174,540,2025-03-13 00:00:00,promotional,image,16699,9.723104116,1,6.92,60,41,15,5,61,1.016666667,2.666666667,0.011040159,9544,17069,1.788,6.08,0.158,-0.036193147,0,41,6,0,1,0,0,0.000105,0,-0.398098621,41,1
175,278,2024-12-13 00:00:00,informational,image,16314,9.699778914,0,4.14,60,84,7,0,91,1.516666667,8,-0.230508611,7683,7868,1.024,6.87,0.179,-0.401337357,0,84,3,1,1,0,1,0.00013,0,-0.188300109,84,2
176,233,2025-11-11 00:00:00,experiential,image,31119,10.34557384,0,1.22,60,45,6,3,54,0.9,1.75,-0.439433515,7326,11052,1.509,6.05,0.177,-0.366208278,0,51,4,2,1,0,0,0.000137,0,-0.398098621,51,1
177,529,2024-02-25 00:00:00,promotional,video,38550,10.55971138,0,10.88,60,82,7,4,93,1.55,1.6,-0.07157806,12913,25717,1.992,5.02,0.206,0.023103844,0,82,5,3,4,2,0,0.00031,0.000155,0.805108907,82,6
178,571,2024-12-31 00:00:00,promotional,image,30285,10.31840782,1,7.93,60,57,12,7,76,1.266666667,1.625,0.088167984,6604,15584,2.36,6.75,0.2,0.011897351,0,57,3,1,0,0,5,0,0,-0.265639442,57,5
179,90,2025-05-16 00:00:00,promotional,video,49676,10.8132772,0,7.32,60,123,17,8,148,2.466666667,2,0.850941339,36024,39091,1.085,6.74,0.214,0.82590934,0,123,0,1,1,2,2,0.000028,0.000056,0.595823447,123,5
180,492,2025-08-01 00:00:00,experiential,image,130606,11.77994044,0,5.23,60,104,14,26,144,2.4,0.555555556,1.359043592,153161,247150,1.614,5.42,0.311,1.92900104,1,632,2,0,1,1,3,0.000007,0.000007,0.438794896,632,5
181,199,2025-03-01 00:00:00,promotional,image,31515,10.3582189,0,8.9,60,136,1,1,138,2.3,1,-0.055160731,7544,12332,1.635,6.58,0.109,-0.175781448,0,136,1,0,1,0,0,0.000133,0,-0.398098621,136,1
182,362,2025-10-25 00:00:00,informational,image,137687,11.83273827,1,8.15,60,175,12,5,192,3.2,2.166666667,0.895943072,51274,88437,1.725,6.79,0.284,1.414495504,1,226,3,0,2,0,4,0.000039,0,0.328792401,226,6
183,441,2025-11-18 00:00:00,experiential,carousel,43655,10.6840731,0,3.23,60,57,3,1,61,1.016666667,2,-0.566735746,4532,7549,1.666,7.97,0.142,-0.300891628,0,57,1,1,0,1,0,0,0.000221,-0.390664234,57,1
184,26,2024-02-16 00:00:00,experiential,carousel,33221,10.41093749,0,10.23,60,234,6,7,247,4.116666667,0.875,1.167897972,16720,28811,1.723,5.4,0.181,0.222148159,0,234,11,1,0,3,0,0,0.000179,0.026632259,234,3
185,25,2024-10-20 00:00:00,informational,carousel,17251,9.755625392,0,10.41,60,71,4,13,88,1.466666667,0.357142857,0.105471832,15801,23036,1.458,6.38,0.122,0.288858096,0,71,3,0,0,0,0,0,0,-0.807960728,71,0
186,394,2024-01-18 00:00:00,experiential,image,185620,12.13145685,1,6.72,60,322,1,5,328,5.466666667,0.333333333,1.529421003,48707,53498,1.098,6.56,0.281,1.034199754,0,1137,11,0,3,1,2,0.000062,0.000021,0.761582753,1137,6
187,507,2024-08-28 00:00:00,informational,image,16442,9.707594316,0,1.82,60,67,2,7,76,1.266666667,0.375,-0.273508563,15881,24885,1.567,4.15,0.18,-0.223253369,0,67,6,1,0,0,0,0,0,-0.807960728,67,0
188,301,2025-01-26 00:00:00,promotional,image,12978,9.471010895,0,10.64,60,30,14,0,44,0.733333333,15,-0.333747824,6064,12125,2,5.84,0.131,-0.369847807,0,30,4,0,1,0,0,0.000165,0,-0.398098621,30,1
189,339,2025-10-26 00:00:00,experiential,video,44933,10.71292777,0,7.79,60,44,20,0,64,1.066666667,21,0.034923123,5276,7880,1.494,6.08,0.223,-0.624971661,0,72,7,0,3,0,2,0.000569,0,0.34428626,72,5
190,267,2025-09-09 00:00:00,experiential,image,152118,11.93241181,0,3.8,60,22,8,6,36,0.6,1.285714286,-0.395773686,16016,38727,2.418,5.68,0.141,0.495242116,0,1528,15,0,11,2,2,0.000687,0.000125,1.655301624,1528,15
191,461,2024-04-03 00:00:00,informational,image,212081,12.26472356,1,6.04,60,79,16,4,99,1.65,3.4,0.299430338,17058,27779,1.629,5.61,0.253,0.250328407,0,1131,1,0,7,3,3,0.00041,0.000176,1.675815603,1131,13
192,693,2024-03-08 00:00:00,informational,image,10086,9.218903603,0,8.46,60,46,1,0,47,0.783333333,2,-0.781177582,3494,5468,1.565,8.05,0.113,-0.534105431,0,46,2,1,1,1,0,0.000286,0.000286,0.019197873,46,2
193,456,2025-03-06 00:00:00,promotional,video,13455,9.507106063,1,1.02,60,48,9,6,63,1.05,1.428571429,-0.154858255,31393,41878,1.334,4.88,0.062,0.416167893,0,48,2,0,0,0,0,0,0,-0.807960728,48,0
194,360,2025-01-23 00:00:00,promotional,image,13001,9.472781557,0,9.31,60,74,21,3,98,1.633333333,5.5,0.436744348,8153,16581,2.034,6.38,0.1,-0.005423788,0,74,1,1,2,2,0,0.000245,0.000245,0.503054636,74,4
195,68,2024-07-13 00:00:00,promotional,image,81108,11.30353688,1,8.93,60,27,4,0,31,0.516666667,5,-0.794006633,9801,13648,1.393,4.55,0.084,-0.564284412,0,141,9,5,15,2,7,0.00153,0.000204,2.122282529,141,24
196,412,2025-10-18 00:00:00,informational,image,9656,9.175334763,0,3.25,60,40,1,0,41,0.683333333,2,-0.826677088,2493,3481,1.396,6.38,0,-1.195269064,0,40,3,1,1,0,0,0.000401,0,-0.398098621,40,1
197,491,2025-11-07 00:00:00,informational,image,29497,10.29204384,0,5.35,60,17,3,2,22,0.366666667,1.333333333,-0.826541522,7175,7180,1.001,6.9,0.121,-0.463027094,0,32,4,1,0,0,0,0,0,-0.807960728,32,0
198,49,2024-10-20 00:00:00,experiential,video,41924,10.64361373,0,7.29,60,86,13,6,105,1.75,2,0.308308904,15971,30546,1.913,6.65,0.204,0.53787492,0,86,8,1,0,0,7,0,0,-0.178565192,86,7
199,687,2025-10-11 00:00:00,experiential,video,23381,10.05967901,1,7.71,60,69,1,13,83,1.383333333,0.142857143,-0.040947387,4235,5680,1.341,6.46,0.198,-0.786722921,0,69,6,1,1,0,0,0.000236,0,-0.398098621,69,1
200,564,2024-10-07 00:00:00,informational,image,21461,9.973992613,0,2.42,60,102,7,13,122,2.033333333,0.571428571,0.471805329,11030,11030,1,6.91,0.149,-0.122533297,0,102,3,0,0,1,0,0,0.000091,-0.390664234,102,1
201,102,2025-06-21 00:00:00,experiential,video,19523,9.879348537,0,1.25,60,49,7,3,59,0.983333333,2,-0.365349605,2431,5078,2.089,6.44,0.182,-0.927734542,0,49,9,0,0,0,0,0,0,-0.807960728,49,0
202,216,2024-12-13 00:00:00,experiential,image,63511,11.0589684,0,1.82,60,183,11,12,206,3.433333333,0.923076923,1.217528017,26105,41213,1.579,6.74,0.268,0.812270327,0,183,9,3,1,2,0,0.000038,0.000077,0.263300673,183,3
203,438,2024-03-30 00:00:00,informational,image,7479,8.919854372,0,7.76,60,33,13,0,46,0.766666667,14,-0.354748977,10829,16260,1.502,5.73,0.087,-0.134006384,0,33,2,1,2,0,0,0.000185,0,-0.158344658,33,2
204,700,2025-11-08 00:00:00,informational,video,24713,10.1150847,0,11.51,60,86,11,1,98,1.633333333,6,0.003185777,9994,12652,1.266,5.41,0.193,-0.384484515,0,86,1,1,2,0,1,0.0002,0,0.051453854,86,3
205,569,2024-11-27 00:00:00,experiential,carousel,4579,8.429235913,0,2.28,60,31,3,4,38,0.633333333,0.8,-0.633327482,1593,1756,1.102,6.54,0,-1.664069075,0,31,3,0,0,0,0,0,0,-0.807960728,31,0
206,559,2025-06-20 00:00:00,experiential,video,44110,10.69444179,0,4.77,60,66,19,10,95,1.583333333,1.818181818,0.593246372,16216,22346,1.378,4.63,0.194,-0.151798383,0,119,2,0,1,0,0,0.000062,0,-0.398098621,119,1
207,159,2024-09-25 00:00:00,experiential,image,9034,9.108750516,0,8.87,60,47,2,7,56,0.933333333,0.375,-0.425173582,6213,9252,1.489,6.9,0.072,-0.326427038,0,47,1,0,0,0,0,0,0,-0.807960728,47,0
208,489,2024-01-14 00:00:00,experiential,video,160675,11.98713897,0,3.66,60,235,5,9,249,4.15,0.6,1.218778844,74463,89673,1.204,3.95,0.226,0.762209505,1,854,1,0,1,0,0,0.000013,0,-0.398098621,854,1
209,686,2024-03-14 00:00:00,informational,image,60657,11.01299032,0,6.37,60,70,26,3,99,1.65,6.75,0.625165872,7837,13119,1.674,5.33,0.21,-0.412201537,0,152,1,0,7,0,2,0.000893,0,0.754148367,152,9
210,242,2024-12-28 00:00:00,promotional,video,26510,10.1852773,0,4.3,60,62,6,0,68,1.133333333,7,-0.441091038,8496,13359,1.572,5.88,0.134,-0.260263312,0,62,1,0,2,0,0,0.000235,0,-0.158344658,62,2
211,794,2025-05-18 00:00:00,promotional,image,8294,9.023287641,0,10.76,60,139,4,0,143,2.383333333,5,0.055317476,8119,13682,1.685,5.58,0.147,-0.319132992,0,139,3,0,0,0,0,0,0,-0.807960728,139,0
212,753,2024-09-01 00:00:00,experiential,video,11205,9.324115386,1,1.91,60,86,2,3,91,1.516666667,0.75,-0.303523847,2906,3226,1.11,6.85,0.195,-1.122734978,0,86,2,0,0,0,1,0,0,-0.598162216,86,1
213,5,2025-05-22 00:00:00,informational,image,23526,10.06586147,0,7.2,60,35,9,8,52,0.866666667,1.111111111,-0.166391991,6924,16776,2.423,6.59,0.236,0.035750944,0,35,4,3,0,0,0,0,0,-0.807960728,35,0
214,596,2025-05-25 00:00:00,experiential,video,17854,9.789982852,0,5.77,60,91,21,7,119,1.983333333,2.75,0.739756667,6715,15815,2.355,6.4,0.177,-0.048896931,0,91,8,2,0,0,0,0,0,-0.807960728,91,0
215,361,2025-05-28 00:00:00,experiential,video,49978,10.81933819,0,9.57,60,158,15,4,177,2.95,3.2,0.854756259,22210,28274,1.273,6.74,0.195,0.544184218,0,158,2,0,0,1,2,0,0.000045,-0.05814146,158,3
216,459,2024-12-25 00:00:00,promotional,image,17092,9.746365797,0,11.67,60,48,10,2,60,1,3.666666667,-0.285204403,2798,3868,1.382,6.43,0.196,-1.100240954,0,48,3,2,0,2,0,0,0.000715,-0.146561434,48,2
217,248,2025-10-29 00:00:00,promotional,carousel,15470,9.646657944,0,10.51,60,107,1,6,114,1.9,0.285714286,-0.057453693,14730,25865,1.756,6.5,0.224,0.383802031,0,107,0,2,1,1,1,0.000068,0.000068,0.228996385,107,3
218,566,2024-12-23 00:00:00,promotional,video,19770,9.891920916,1,2.14,60,71,1,1,73,1.216666667,1,-0.548072044,19112,26823,1.403,5.52,0.04,0.219584569,0,71,12,3,0,1,1,0,0.000052,-0.180865722,71,2
219,673,2024-11-24 00:00:00,informational,image,21106,9.957312639,0,10.02,60,123,17,3,143,2.383333333,4.5,0.633320023,11323,17229,1.522,6.51,0.243,0.081840831,0,123,4,3,2,0,3,0.000177,0,0.261252366,123,5
220,422,2024-05-25 00:00:00,promotional,image,172016,12.05534277,0,1.82,60,20,12,0,32,0.533333333,13,-0.497082145,34641,34641,1,5.14,0.239,0.38273973,0,398,8,0,3,5,2,0.000087,0.000144,1.422982047,398,10
221,738,2024-08-12 00:00:00,experiential,video,79435,11.28269436,1,3.9,60,49,3,5,57,0.95,0.666666667,-0.453304701,8610,14568,1.692,7.62,0.25,0.153241095,0,122,3,0,1,0,6,0.000116,0,0.190880264,122,7
222,15,2024-01-31 00:00:00,promotional,image,5298,8.57508467,0,5.55,60,30,17,4,51,0.85,3.6,-0.028398054,9989,15846,1.586,6.2,0.098,-0.055433727,0,30,2,0,0,0,0,0,0,-0.807960728,30,0
223,736,2025-04-07 00:00:00,experiential,carousel,47696,10.77260282,0,1.34,60,132,4,2,138,2.3,1.666666667,0.089283245,22330,52669,2.359,6.23,0.21,0.863224832,0,132,14,7,1,3,2,0.000045,0.000134,0.76901714,132,6
